X	Temp(°C)	X	Depth(m)
22.12.2020 03:48:00	21,2	22.12.2020 03:48:00	108,93
22.12.2020 03:49:00	20,79	22.12.2020 03:49:00	114,17
22.12.2020 03:50:00	20,44	22.12.2020 03:50:00	122,77
22.12.2020 03:51:00	20,35	22.12.2020 03:51:00	122,66
22.12.2020 03:52:00	20,32	22.12.2020 03:52:00	121,8
22.12.2020 03:53:00	20,06	22.12.2020 03:53:00	123,1
22.12.2020 03:54:00	20,2	22.12.2020 03:54:00	121,65
22.12.2020 03:55:00	20,11	22.12.2020 03:55:00	119,89
22.12.2020 03:56:00	20,35	22.12.2020 03:56:00	117,72
22.12.2020 03:57:00	20,47	22.12.2020 03:57:00	117,05
22.12.2020 03:58:00	20,47	22.12.2020 03:58:00	117,05
22.12.2020 03:59:00	20,47	22.12.2020 03:59:00	117,87
22.12.2020 04:00:00	20,47	22.12.2020 04:00:00	117,87
22.12.2020 04:01:00	20,44	22.12.2020 04:01:00	119,48
22.12.2020 04:02:00	20,41	22.12.2020 04:02:00	121,91
22.12.2020 04:03:00	20,23	22.12.2020 04:03:00	123,33
22.12.2020 04:04:00	20,2	22.12.2020 04:04:00	122,47
22.12.2020 04:05:00	20,17	22.12.2020 04:05:00	120,79
22.12.2020 04:06:00	20,2	22.12.2020 04:06:00	118,35
22.12.2020 04:07:00	20,26	22.12.2020 04:07:00	116,78
22.12.2020 04:08:00	20,44	22.12.2020 04:08:00	114,54
22.12.2020 04:09:00	20,38	22.12.2020 04:09:00	114,46
22.12.2020 04:10:00	20,32	22.12.2020 04:10:00	115,21
22.12.2020 04:11:00	20,29	22.12.2020 04:11:00	114,35
22.12.2020 04:12:00	20,23	22.12.2020 04:12:00	113,45
22.12.2020 04:13:00	20,17	22.12.2020 04:13:00	115,85
22.12.2020 04:14:00	20,06	22.12.2020 04:14:00	117,34
22.12.2020 04:15:00	19,94	22.12.2020 04:15:00	120,48
22.12.2020 04:16:00	19,73	22.12.2020 04:16:00	123,51
22.12.2020 04:17:00	19,76	22.12.2020 04:17:00	120,26
22.12.2020 04:18:00	19,85	22.12.2020 04:18:00	117,08
22.12.2020 04:19:00	20,09	22.12.2020 04:19:00	114,91
22.12.2020 04:20:00	20,26	22.12.2020 04:20:00	113,49
22.12.2020 04:21:00	20,26	22.12.2020 04:21:00	113,49
22.12.2020 04:22:00	20,44	22.12.2020 04:22:00	110,42
22.12.2020 04:23:00	20,7	22.12.2020 04:23:00	109,12
22.12.2020 04:24:00	20,85	22.12.2020 04:24:00	106,83
22.12.2020 04:25:00	20,82	22.12.2020 04:25:00	107,62
22.12.2020 04:26:00	20,73	22.12.2020 04:26:00	109,15
22.12.2020 04:27:00	20,7	22.12.2020 04:27:00	109,12
22.12.2020 04:28:00	20,76	22.12.2020 04:28:00	108,37
22.12.2020 04:29:00	21,14	22.12.2020 04:29:00	107,21
22.12.2020 04:30:00	21,09	22.12.2020 04:30:00	103,84
22.12.2020 04:31:00	21,41	22.12.2020 04:31:00	96,85
22.12.2020 04:32:00	21,7	22.12.2020 04:32:00	85,7
22.12.2020 04:33:00	21,67	22.12.2020 04:33:00	78,25
22.12.2020 04:34:00	21,58	22.12.2020 04:34:00	70,73
22.12.2020 04:35:00	21,55	22.12.2020 04:35:00	56,7
22.12.2020 04:36:00	21,55	22.12.2020 04:36:00	40,23
22.12.2020 04:37:00	21,55	22.12.2020 04:37:00	27,88
22.12.2020 04:38:00	21,55	22.12.2020 04:38:00	15,53
22.12.2020 04:39:00	21,06	22.12.2020 04:39:00	15,71
22.12.2020 04:40:00	19,29	22.12.2020 04:40:00	15,09
22.12.2020 04:41:00	18,34	22.12.2020 04:41:00	14,72
22.12.2020 04:42:00	17,89	22.12.2020 04:42:00	14,99
22.12.2020 04:43:00	17,41	22.12.2020 04:43:00	14,4
22.12.2020 04:44:00	17,05	22.12.2020 04:44:00	13,96
22.12.2020 04:45:00	21,03	22.12.2020 04:45:00	15,67
22.12.2020 04:46:00	21,5	22.12.2020 04:46:00	21,22
22.12.2020 04:47:00	21,55	22.12.2020 04:47:00	19,64
22.12.2020 04:48:00	21,55	22.12.2020 04:48:00	19,64
22.12.2020 04:49:00	21,58	22.12.2020 04:49:00	18,03
22.12.2020 04:50:00	21,58	22.12.2020 04:50:00	17,21
22.12.2020 04:51:00	21,58	22.12.2020 04:51:00	18,03
22.12.2020 04:52:00	21,55	22.12.2020 04:52:00	19,64
22.12.2020 04:53:00	21,58	22.12.2020 04:53:00	19,68
22.12.2020 04:54:00	21,58	22.12.2020 04:54:00	18,03
22.12.2020 04:55:00	21,58	22.12.2020 04:55:00	21,33
22.12.2020 04:56:00	21,55	22.12.2020 04:56:00	18,82
22.12.2020 04:57:00	21,58	22.12.2020 04:57:00	21,33
22.12.2020 04:58:00	21,58	22.12.2020 04:58:00	18,03
22.12.2020 04:59:00	21,58	22.12.2020 04:59:00	19,68
22.12.2020 05:00:00	21,58	22.12.2020 05:00:00	19,68
22.12.2020 05:01:00	21,58	22.12.2020 05:01:00	19,68
22.12.2020 05:02:00	21,55	22.12.2020 05:02:00	20,47
22.12.2020 05:03:00	21,55	22.12.2020 05:03:00	20,47
22.12.2020 05:04:00	21,58	22.12.2020 05:04:00	18,03
22.12.2020 05:05:00	21,58	22.12.2020 05:05:00	19,68
22.12.2020 05:06:00	21,55	22.12.2020 05:06:00	18,82
22.12.2020 05:07:00	21,58	22.12.2020 05:07:00	19,68
22.12.2020 05:08:00	21,58	22.12.2020 05:08:00	18,86
22.12.2020 05:09:00	21,58	22.12.2020 05:09:00	18,86
22.12.2020 05:10:00	21,58	22.12.2020 05:10:00	19,68
22.12.2020 05:11:00	21,58	22.12.2020 05:11:00	18,03
22.12.2020 05:12:00	21,58	22.12.2020 05:12:00	19,68
22.12.2020 05:13:00	21,58	22.12.2020 05:13:00	21,33
22.12.2020 05:14:00	21,58	22.12.2020 05:14:00	19,68
22.12.2020 05:15:00	21,58	22.12.2020 05:15:00	19,68
22.12.2020 05:16:00	21,58	22.12.2020 05:16:00	19,68
22.12.2020 05:17:00	21,58	22.12.2020 05:17:00	14,74
22.12.2020 05:18:00	21,2	22.12.2020 05:18:00	15,9
22.12.2020 05:19:00	20,62	22.12.2020 05:19:00	15,14
22.12.2020 05:20:00	20,17	22.12.2020 05:20:00	14,58
22.12.2020 05:21:00	19,82	22.12.2020 05:21:00	14,95
22.12.2020 05:22:00	18,96	22.12.2020 05:22:00	15,5
22.12.2020 05:23:00	21,09	22.12.2020 05:23:00	15,75
22.12.2020 05:24:00	21,5	22.12.2020 05:24:00	22,86
22.12.2020 05:25:00	21,58	22.12.2020 05:25:00	30,39
22.12.2020 05:26:00	21,61	22.12.2020 05:26:00	37,01
22.12.2020 05:27:00	21,58	22.12.2020 05:27:00	45,21
22.12.2020 05:28:00	21,58	22.12.2020 05:28:00	54,26
22.12.2020 05:29:00	21,61	22.12.2020 05:29:00	59,24
22.12.2020 05:30:00	21,61	22.12.2020 05:30:00	66,65
22.12.2020 05:31:00	21,61	22.12.2020 05:31:00	69,94
22.12.2020 05:32:00	21,64	22.12.2020 05:32:00	73,27
22.12.2020 05:33:00	21,73	22.12.2020 05:33:00	80,8
22.12.2020 05:34:00	21,88	22.12.2020 05:34:00	90,04
22.12.2020 05:35:00	21,64	22.12.2020 05:35:00	100,44
22.12.2020 05:36:00	21,23	22.12.2020 05:36:00	106,5
22.12.2020 05:37:00	20,73	22.12.2020 05:37:00	113,27
22.12.2020 05:38:00	20,35	22.12.2020 05:38:00	118,54
22.12.2020 05:39:00	20,2	22.12.2020 05:39:00	122,47
22.12.2020 05:40:00	19,85	22.12.2020 05:40:00	129,43
22.12.2020 05:41:00	19,49	22.12.2020 05:41:00	137,21
22.12.2020 05:42:00	19,32	22.12.2020 05:42:00	143,57
22.12.2020 05:43:00	19,17	22.12.2020 05:43:00	153,26
22.12.2020 05:44:00	19,05	22.12.2020 05:44:00	161,34
22.12.2020 05:45:00	18,96	22.12.2020 05:45:00	171,11
22.12.2020 05:46:00	18,84	22.12.2020 05:46:00	180,84
22.12.2020 05:47:00	18,78	22.12.2020 05:47:00	189,82
22.12.2020 05:48:00	18,72	22.12.2020 05:48:00	198,8
22.12.2020 05:49:00	18,66	22.12.2020 05:49:00	205,31
22.12.2020 05:50:00	18,57	22.12.2020 05:50:00	215,9
22.12.2020 05:51:00	18,46	22.12.2020 05:51:00	226,45
22.12.2020 05:52:00	18,31	22.12.2020 05:52:00	241,08
22.12.2020 05:53:00	18,19	22.12.2020 05:53:00	254,92
22.12.2020 05:54:00	18,07	22.12.2020 05:54:00	266,3
22.12.2020 05:55:00	17,95	22.12.2020 05:55:00	276,85
22.12.2020 05:56:00	17,86	22.12.2020 05:56:00	280,03
22.12.2020 05:57:00	17,83	22.12.2020 05:57:00	280,81
22.12.2020 05:58:00	17,86	22.12.2020 05:58:00	275,09
22.12.2020 05:59:00	17,98	22.12.2020 05:59:00	267,01
22.12.2020 06:00:00	18,07	22.12.2020 06:00:00	258,89
22.12.2020 06:01:00	18,13	22.12.2020 06:01:00	249,91
22.12.2020 06:02:00	18,19	22.12.2020 06:02:00	244,22
22.12.2020 06:03:00	18,22	22.12.2020 06:03:00	242,61
22.12.2020 06:04:00	18,28	22.12.2020 06:04:00	239,39
22.12.2020 06:05:00	18,34	22.12.2020 06:05:00	232,88
22.12.2020 06:06:00	18,4	22.12.2020 06:06:00	229,67
22.12.2020 06:07:00	18,46	22.12.2020 06:07:00	225,62
22.12.2020 06:08:00	18,46	22.12.2020 06:08:00	223,98
22.12.2020 06:09:00	18,48	22.12.2020 06:09:00	223,19
22.12.2020 06:10:00	18,48	22.12.2020 06:10:00	222,37
22.12.2020 06:11:00	18,51	22.12.2020 06:11:00	219,94
22.12.2020 06:12:00	18,51	22.12.2020 06:12:00	218,29
22.12.2020 06:13:00	18,54	22.12.2020 06:13:00	214,21
22.12.2020 06:14:00	18,54	22.12.2020 06:14:00	213,39
22.12.2020 06:15:00	18,54	22.12.2020 06:15:00	210,92
22.12.2020 06:16:00	18,57	22.12.2020 06:16:00	210,96
22.12.2020 06:17:00	18,54	22.12.2020 06:17:00	213,39
22.12.2020 06:18:00	18,51	22.12.2020 06:18:00	218,29
22.12.2020 06:19:00	18,51	22.12.2020 06:19:00	219,94
22.12.2020 06:20:00	18,48	22.12.2020 06:20:00	224,01
22.12.2020 06:21:00	18,43	22.12.2020 06:21:00	227,23
22.12.2020 06:22:00	18,4	22.12.2020 06:22:00	228,02
22.12.2020 06:23:00	18,37	22.12.2020 06:23:00	229,63
22.12.2020 06:24:00	18,34	22.12.2020 06:24:00	232,06
22.12.2020 06:25:00	18,34	22.12.2020 06:25:00	231,24
22.12.2020 06:26:00	18,34	22.12.2020 06:26:00	233,71
22.12.2020 06:27:00	18,37	22.12.2020 06:27:00	228,8
22.12.2020 06:28:00	18,4	22.12.2020 06:28:00	225,55
22.12.2020 06:29:00	18,4	22.12.2020 06:29:00	221,43
22.12.2020 06:30:00	18,43	22.12.2020 06:30:00	219,83
22.12.2020 06:31:00	18,46	22.12.2020 06:31:00	217,39
22.12.2020 06:32:00	18,46	22.12.2020 06:32:00	211,63
22.12.2020 06:33:00	18,51	22.12.2020 06:33:00	205,94
22.12.2020 06:34:00	18,54	22.12.2020 06:34:00	201,04
22.12.2020 06:35:00	18,57	22.12.2020 06:35:00	196,14
22.12.2020 06:36:00	18,6	22.12.2020 06:36:00	191,24
22.12.2020 06:37:00	18,66	22.12.2020 06:37:00	186,37
22.12.2020 06:38:00	18,66	22.12.2020 06:38:00	178,97
22.12.2020 06:39:00	18,72	22.12.2020 06:39:00	170,81
22.12.2020 06:40:00	18,75	22.12.2020 06:40:00	163,44
22.12.2020 06:41:00	18,87	22.12.2020 06:41:00	153,71
22.12.2020 06:42:00	18,99	22.12.2020 06:42:00	143,98
22.12.2020 06:43:00	19,17	22.12.2020 06:43:00	132,68
22.12.2020 06:44:00	19,32	22.12.2020 06:44:00	122,16
22.12.2020 06:45:00	19,67	22.12.2020 06:45:00	114,38
22.12.2020 06:46:00	19,82	22.12.2020 06:46:00	108,81
22.12.2020 06:47:00	20,14	22.12.2020 06:47:00	105,11
22.12.2020 06:48:00	20,59	22.12.2020 06:48:00	96,62
22.12.2020 06:49:00	21,26	22.12.2020 06:49:00	88,43
22.12.2020 06:50:00	21,61	22.12.2020 06:50:00	83,12
22.12.2020 06:51:00	21,79	22.12.2020 06:51:00	71,82
22.12.2020 06:52:00	21,85	22.12.2020 06:52:00	61,19
22.12.2020 06:53:00	21,7	22.12.2020 06:53:00	54,41
22.12.2020 06:54:00	21,73	22.12.2020 06:54:00	51,16
22.12.2020 06:55:00	21,61	22.12.2020 06:55:00	41,95
22.12.2020 06:56:00	21,61	22.12.2020 06:56:00	29,6
22.12.2020 06:57:00	21,61	22.12.2020 06:57:00	15,6
22.12.2020 06:58:00	20,06	22.12.2020 06:58:00	16,07
22.12.2020 06:59:00	18,93	22.12.2020 06:59:00	15,47
22.12.2020 07:00:00	18,6	22.12.2020 07:00:00	15,88
22.12.2020 07:01:00	18,28	22.12.2020 07:01:00	15,47
22.12.2020 07:02:00	17,86	22.12.2020 07:02:00	15,78
22.12.2020 07:03:00	17,38	22.12.2020 07:03:00	14,36
22.12.2020 07:04:00	21,2	22.12.2020 07:04:00	18,37
22.12.2020 07:05:00	21,52	22.12.2020 07:05:00	20,43
22.12.2020 07:06:00	21,61	22.12.2020 07:06:00	19,72
22.12.2020 07:07:00	21,61	22.12.2020 07:07:00	18,07
22.12.2020 07:08:00	21,64	22.12.2020 07:08:00	18,93
22.12.2020 07:09:00	21,64	22.12.2020 07:09:00	19,76
22.12.2020 07:10:00	21,64	22.12.2020 07:10:00	18,93
22.12.2020 07:11:00	21,64	22.12.2020 07:11:00	18,93
22.12.2020 07:12:00	21,61	22.12.2020 07:12:00	19,72
22.12.2020 07:13:00	21,61	22.12.2020 07:13:00	19,72
22.12.2020 07:14:00	21,61	22.12.2020 07:14:00	18,9
22.12.2020 07:15:00	21,61	22.12.2020 07:15:00	19,72
22.12.2020 07:16:00	21,61	22.12.2020 07:16:00	18,9
22.12.2020 07:17:00	21,67	22.12.2020 07:17:00	21,44
22.12.2020 07:18:00	21,61	22.12.2020 07:18:00	20,54
22.12.2020 07:19:00	21,61	22.12.2020 07:19:00	21,37
22.12.2020 07:20:00	21,61	22.12.2020 07:20:00	20,54
22.12.2020 07:21:00	21,61	22.12.2020 07:21:00	21,37
22.12.2020 07:22:00	21,61	22.12.2020 07:22:00	22,19
22.12.2020 07:23:00	21,64	22.12.2020 07:23:00	23,05
22.12.2020 07:24:00	21,64	22.12.2020 07:24:00	22,23
22.12.2020 07:25:00	21,64	22.12.2020 07:25:00	23,87
22.12.2020 07:26:00	21,64	22.12.2020 07:26:00	22,23
22.12.2020 07:27:00	21,64	22.12.2020 07:27:00	20,58
22.12.2020 07:28:00	21,64	22.12.2020 07:28:00	18,93
22.12.2020 07:29:00	21,64	22.12.2020 07:29:00	20,58
22.12.2020 07:30:00	21,64	22.12.2020 07:30:00	20,58
22.12.2020 07:31:00	21,61	22.12.2020 07:31:00	21,37
22.12.2020 07:32:00	21,61	22.12.2020 07:32:00	21,37
22.12.2020 07:33:00	21,64	22.12.2020 07:33:00	19,76
22.12.2020 07:34:00	21,64	22.12.2020 07:34:00	21,4
22.12.2020 07:35:00	21,64	22.12.2020 07:35:00	18,93
22.12.2020 07:36:00	21,52	22.12.2020 07:36:00	14,67
22.12.2020 07:37:00	20,47	22.12.2020 07:37:00	14,95
22.12.2020 07:38:00	20,09	22.12.2020 07:38:00	15,29
22.12.2020 07:39:00	19,55	22.12.2020 07:39:00	14,61
22.12.2020 07:40:00	18,93	22.12.2020 07:40:00	13,82
22.12.2020 07:41:00	18,1	22.12.2020 07:41:00	15,25
22.12.2020 07:42:00	17,32	22.12.2020 07:42:00	15,12
22.12.2020 07:43:00	21,11	22.12.2020 07:43:00	15,78
22.12.2020 07:44:00	21,55	22.12.2020 07:44:00	27,88
22.12.2020 07:45:00	21,61	22.12.2020 07:45:00	37,83
22.12.2020 07:46:00	21,64	22.12.2020 07:46:00	45,28
22.12.2020 07:47:00	21,64	22.12.2020 07:47:00	55,98
22.12.2020 07:48:00	21,7	22.12.2020 07:48:00	66,76
22.12.2020 07:49:00	21,67	22.12.2020 07:49:00	75,78
22.12.2020 07:50:00	21,79	22.12.2020 07:50:00	85,81
22.12.2020 07:51:00	21,41	22.12.2020 07:51:00	96,85
22.12.2020 07:52:00	20,85	22.12.2020 07:52:00	102,72
22.12.2020 07:53:00	20,67	22.12.2020 07:53:00	101,67
22.12.2020 07:54:00	20,76	22.12.2020 07:54:00	99,31
22.12.2020 07:55:00	20,76	22.12.2020 07:55:00	97,67
22.12.2020 07:56:00	20,85	22.12.2020 07:56:00	95,31
22.12.2020 07:57:00	20,73	22.12.2020 07:57:00	95,98
22.12.2020 07:58:00	20,67	22.12.2020 07:58:00	95,91
22.12.2020 07:59:00	20,64	22.12.2020 07:59:00	95,87
22.12.2020 08:00:00	20,53	22.12.2020 08:00:00	98,19
22.12.2020 08:01:00	20,76	22.12.2020 08:01:00	95,2
22.12.2020 08:02:00	20,76	22.12.2020 08:02:00	94,37
22.12.2020 08:03:00	20,76	22.12.2020 08:03:00	93,55
22.12.2020 08:04:00	20,67	22.12.2020 08:04:00	92,61
